2026-03-08 07:56:04,318 | Main | INFO | Initializing the multi treading process
2026-03-08 07:58:10,715 | Consumer | INFO | {'Time': 83339, 'Amount': 32.59098359969905, 'V1': 0.46101370333435576, 'V2': 0.06624951804614314, 'V3': 0.439580256006846, 'V4': 1.1047179009476287, 'V5': -0.47227784384252425, 'V6': 0.2577449191374094, 'V7': -1.3225755679856286, 'V8': -0.3059588240268848, 'V9': -0.7161535047512596, 'V10': -0.9822718047183118, 'V11': -1.3655798329882807, 'V12': -1.7313737514208578, 'V13': -1.3756541518556333, 'V14': -1.8417079725936056, 'V15': 0.011128461345438935, 'V16': -0.15568814082691065, 'V17': -0.06091154068946876, 'V18': -0.507636526064566, 'V19': -0.6506391761106787, 'V20': 0.18896536613232667, 'V21': 1.1148152964836118, 'V22': 1.1722620636497039, 'V23': 0.407644871713717, 'V24': -1.3965085539208757, 'V25': 0.3020901301030935, 'V26': -1.09927198484528, 'V27': -1.075408840796971, 'V28': -1.5981927049059055, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.1828}]}
2026-03-08 07:58:12,677 | Producer | INFO | Generating the transaction
2026-03-08 07:58:12,677 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:12,677 | Producer | INFO | {'Time': 60671, 'Amount': 641.0708685939778, 'V1': 0.15743791738166393, 'V2': 0.8709311842923413, 'V3': 0.7163060109091374, 'V4': 0.026835685886594844, 'V5': -1.0770816052465333, 'V6': 0.600456197883362, 'V7': 0.6567765173463583, 'V8': -1.2427288245534935, 'V9': 1.5487275995867376, 'V10': 0.8511136493551392, 'V11': 2.372061990389492, 'V12': -1.1613394568949749, 'V13': -2.1073782990422467, 'V14': 1.1616303655288955, 'V15': -1.3454094313032345, 'V16': 0.24580736920770846, 'V17': 0.8676435053920724, 'V18': 0.17657153292682326, 'V19': 0.3490255251911603, 'V20': -1.0028948104246131, 'V21': 0.09285951800426298, 'V22': 1.5291334581522573, 'V23': -0.3968549589765068, 'V24': -0.9448633685421453, 'V25': -0.24258900407112993, 'V26': -0.7952374313104325, 'V27': -0.04399682971018793, 'V28': -0.3977703113848513}
2026-03-08 07:58:12,678 | Producer | INFO | Transaction sent
2026-03-08 07:58:12,681 | Consumer | INFO | Recieved the message
2026-03-08 07:58:12,681 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:12,723 | Consumer | INFO | recieved the response
2026-03-08 07:58:12,724 | Consumer | INFO | {'Time': 60671, 'Amount': 641.0708685939778, 'V1': 0.15743791738166393, 'V2': 0.8709311842923413, 'V3': 0.7163060109091374, 'V4': 0.026835685886594844, 'V5': -1.0770816052465333, 'V6': 0.600456197883362, 'V7': 0.6567765173463583, 'V8': -1.2427288245534935, 'V9': 1.5487275995867376, 'V10': 0.8511136493551392, 'V11': 2.372061990389492, 'V12': -1.1613394568949749, 'V13': -2.1073782990422467, 'V14': 1.1616303655288955, 'V15': -1.3454094313032345, 'V16': 0.24580736920770846, 'V17': 0.8676435053920724, 'V18': 0.17657153292682326, 'V19': 0.3490255251911603, 'V20': -1.0028948104246131, 'V21': 0.09285951800426298, 'V22': 1.5291334581522573, 'V23': -0.3968549589765068, 'V24': -0.9448633685421453, 'V25': -0.24258900407112993, 'V26': -0.7952374313104325, 'V27': -0.04399682971018793, 'V28': -0.3977703113848513, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.1113}]}
2026-03-08 07:58:14,679 | Producer | INFO | Generating the transaction
2026-03-08 07:58:14,679 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:14,679 | Producer | INFO | {'Time': 28370, 'Amount': 781.2704819037832, 'V1': 1.0345436827046715, 'V2': -1.1815426476287345, 'V3': -0.7608407450228735, 'V4': -1.5754563838699027, 'V5': -0.32988702447542567, 'V6': -1.604553196462242, 'V7': -0.34397964210800225, 'V8': -0.6484826105110333, 'V9': 0.16368107017992795, 'V10': -0.09348991178380978, 'V11': -0.13945820717937982, 'V12': -1.3076276891246565, 'V13': -0.6009928259568452, 'V14': -0.7212293809510102, 'V15': -0.8484057133619252, 'V16': -2.455365570551501, 'V17': -2.0069360230190783, 'V18': 1.0074066527731604, 'V19': -2.110510272003446, 'V20': 2.157228098580763, 'V21': -0.07703191706606265, 'V22': -1.1462082589233025, 'V23': -0.30730144587263036, 'V24': 0.6408464093826494, 'V25': -0.4688832582665823, 'V26': 1.8025207769441463, 'V27': 0.1417998248193106, 'V28': 1.6244088850325138}
2026-03-08 07:58:14,680 | Producer | INFO | Transaction sent
2026-03-08 07:58:14,682 | Consumer | INFO | Recieved the message
2026-03-08 07:58:14,682 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:14,714 | Consumer | INFO | recieved the response
2026-03-08 07:58:14,714 | Consumer | INFO | {'Time': 28370, 'Amount': 781.2704819037832, 'V1': 1.0345436827046715, 'V2': -1.1815426476287345, 'V3': -0.7608407450228735, 'V4': -1.5754563838699027, 'V5': -0.32988702447542567, 'V6': -1.604553196462242, 'V7': -0.34397964210800225, 'V8': -0.6484826105110333, 'V9': 0.16368107017992795, 'V10': -0.09348991178380978, 'V11': -0.13945820717937982, 'V12': -1.3076276891246565, 'V13': -0.6009928259568452, 'V14': -0.7212293809510102, 'V15': -0.8484057133619252, 'V16': -2.455365570551501, 'V17': -2.0069360230190783, 'V18': 1.0074066527731604, 'V19': -2.110510272003446, 'V20': 2.157228098580763, 'V21': -0.07703191706606265, 'V22': -1.1462082589233025, 'V23': -0.30730144587263036, 'V24': 0.6408464093826494, 'V25': -0.4688832582665823, 'V26': 1.8025207769441463, 'V27': 0.1417998248193106, 'V28': 1.6244088850325138, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.0553}]}
2026-03-08 07:58:16,681 | Producer | INFO | Generating the transaction
2026-03-08 07:58:16,681 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:16,681 | Producer | INFO | {'Time': 48178, 'Amount': 917.4362829824538, 'V1': 0.22618668901673517, 'V2': 0.5891593513831075, 'V3': 1.2053604623617546, 'V4': -1.304220450448003, 'V5': -0.9115019539747888, 'V6': 0.8844804909189626, 'V7': 0.8022451495344316, 'V8': 0.07032350672736848, 'V9': -0.5436503287865038, 'V10': -0.8612326113233826, 'V11': 0.12185386362483493, 'V12': -0.2186804446164288, 'V13': -0.510250689471167, 'V14': -0.26762854092876515, 'V15': 1.8925164287269676, 'V16': 1.8482615255729344, 'V17': -0.012481909151985663, 'V18': 0.1890574018984659, 'V19': -0.22196637605718433, 'V20': -0.9780493650968841, 'V21': 0.2177718394514858, 'V22': -1.4479086715107026, 'V23': 0.050121282515300694, 'V24': -1.4214154817503124, 'V25': 0.3326510231851732, 'V26': -1.4238997549200358, 'V27': 1.729549237530581, 'V28': 0.11776584791662191}
2026-03-08 07:58:16,681 | Producer | INFO | Transaction sent
2026-03-08 07:58:16,685 | Consumer | INFO | Recieved the message
2026-03-08 07:58:16,685 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:16,726 | Consumer | INFO | recieved the response
2026-03-08 07:58:16,727 | Consumer | INFO | {'Time': 48178, 'Amount': 917.4362829824538, 'V1': 0.22618668901673517, 'V2': 0.5891593513831075, 'V3': 1.2053604623617546, 'V4': -1.304220450448003, 'V5': -0.9115019539747888, 'V6': 0.8844804909189626, 'V7': 0.8022451495344316, 'V8': 0.07032350672736848, 'V9': -0.5436503287865038, 'V10': -0.8612326113233826, 'V11': 0.12185386362483493, 'V12': -0.2186804446164288, 'V13': -0.510250689471167, 'V14': -0.26762854092876515, 'V15': 1.8925164287269676, 'V16': 1.8482615255729344, 'V17': -0.012481909151985663, 'V18': 0.1890574018984659, 'V19': -0.22196637605718433, 'V20': -0.9780493650968841, 'V21': 0.2177718394514858, 'V22': -1.4479086715107026, 'V23': 0.050121282515300694, 'V24': -1.4214154817503124, 'V25': 0.3326510231851732, 'V26': -1.4238997549200358, 'V27': 1.729549237530581, 'V28': 0.11776584791662191, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.1689}]}
2026-03-08 07:58:18,682 | Producer | INFO | Generating the transaction
2026-03-08 07:58:18,682 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:18,683 | Producer | INFO | {'Time': 75487, 'Amount': 167.9495204057298, 'V1': -0.24871454057252368, 'V2': -0.4731397867982007, 'V3': 3.314725464135998, 'V4': -0.5247745979302936, 'V5': -0.04285028282205852, 'V6': 1.7201280616432408, 'V7': 1.0359544353440313, 'V8': 0.2753947776843533, 'V9': 0.614978560160272, 'V10': -4, 'V11': 0.9126875799994024, 'V12': -3, 'V13': 0.6123321831502073, 'V14': -5, 'V15': -0.29278074469723975, 'V16': 0.9815807969919981, 'V17': -0.3575540632464321, 'V18': 0.06606549549621639, 'V19': 0.9370127962866768, 'V20': -1.0508377121723804, 'V21': -0.43338920593977837, 'V22': 1.223400989543377, 'V23': 1.4175122782041238, 'V24': -0.13614423870329004, 'V25': 1.479086611143833, 'V26': 0.38054676308815877, 'V27': -0.7231705472261071, 'V28': -0.346600485885416}
2026-03-08 07:58:18,683 | Producer | INFO | Transaction sent
2026-03-08 07:58:18,687 | Consumer | INFO | Recieved the message
2026-03-08 07:58:18,687 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:18,725 | Consumer | INFO | recieved the response
2026-03-08 07:58:18,726 | Consumer | INFO | {'Time': 75487, 'Amount': 167.9495204057298, 'V1': -0.24871454057252368, 'V2': -0.4731397867982007, 'V3': 3.314725464135998, 'V4': -0.5247745979302936, 'V5': -0.04285028282205852, 'V6': 1.7201280616432408, 'V7': 1.0359544353440313, 'V8': 0.2753947776843533, 'V9': 0.614978560160272, 'V10': -4, 'V11': 0.9126875799994024, 'V12': -3, 'V13': 0.6123321831502073, 'V14': -5, 'V15': -0.29278074469723975, 'V16': 0.9815807969919981, 'V17': -0.3575540632464321, 'V18': 0.06606549549621639, 'V19': 0.9370127962866768, 'V20': -1.0508377121723804, 'V21': -0.43338920593977837, 'V22': 1.223400989543377, 'V23': 1.4175122782041238, 'V24': -0.13614423870329004, 'V25': 1.479086611143833, 'V26': 0.38054676308815877, 'V27': -0.7231705472261071, 'V28': -0.346600485885416, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.2809}]}
2026-03-08 07:58:20,684 | Producer | INFO | Generating the transaction
2026-03-08 07:58:20,685 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:20,685 | Producer | INFO | {'Time': 86158, 'Amount': 903.2334679207681, 'V1': 0.28536228082596704, 'V2': -2.6426229230013734, 'V3': -0.8258201347662082, 'V4': -0.9417453062337644, 'V5': 2.8185326658479597, 'V6': 0.7012138111497446, 'V7': 1.4589649250954948, 'V8': -1.0756964681891763, 'V9': -0.9660419594066967, 'V10': 0.2321091142585794, 'V11': -0.7527032842520398, 'V12': 0.5204634844695022, 'V13': -0.05171041570684807, 'V14': -0.2691585352104137, 'V15': 0.09601411201535451, 'V16': 1.394391883874301, 'V17': 1.385946143463291, 'V18': -0.16074021667588792, 'V19': 0.5324755352093721, 'V20': -0.44077653178935755, 'V21': 0.3528926933269837, 'V22': 0.0070686965848451265, 'V23': 0.028843407521124343, 'V24': -0.7442183752726392, 'V25': -0.7374188232318654, 'V26': 1.9700368586856087, 'V27': -0.8826884619832966, 'V28': -1.121931898074042}
2026-03-08 07:58:20,686 | Producer | INFO | Transaction sent
2026-03-08 07:58:20,688 | Consumer | INFO | Recieved the message
2026-03-08 07:58:20,689 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:20,726 | Consumer | INFO | recieved the response
2026-03-08 07:58:20,726 | Consumer | INFO | {'Time': 86158, 'Amount': 903.2334679207681, 'V1': 0.28536228082596704, 'V2': -2.6426229230013734, 'V3': -0.8258201347662082, 'V4': -0.9417453062337644, 'V5': 2.8185326658479597, 'V6': 0.7012138111497446, 'V7': 1.4589649250954948, 'V8': -1.0756964681891763, 'V9': -0.9660419594066967, 'V10': 0.2321091142585794, 'V11': -0.7527032842520398, 'V12': 0.5204634844695022, 'V13': -0.05171041570684807, 'V14': -0.2691585352104137, 'V15': 0.09601411201535451, 'V16': 1.394391883874301, 'V17': 1.385946143463291, 'V18': -0.16074021667588792, 'V19': 0.5324755352093721, 'V20': -0.44077653178935755, 'V21': 0.3528926933269837, 'V22': 0.0070686965848451265, 'V23': 0.028843407521124343, 'V24': -0.7442183752726392, 'V25': -0.7374188232318654, 'V26': 1.9700368586856087, 'V27': -0.8826884619832966, 'V28': -1.121931898074042, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.131}]}
2026-03-08 07:58:22,687 | Producer | INFO | Generating the transaction
2026-03-08 07:58:22,687 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:22,688 | Producer | INFO | {'Time': 42997, 'Amount': 725.2662906667632, 'V1': -0.3707617942837201, 'V2': 1.0518243849929216, 'V3': -0.9313951839157755, 'V4': -1.051180089686199, 'V5': -0.5066952826518355, 'V6': -0.059433157270387074, 'V7': 0.8890618553232152, 'V8': -1.2258889348351176, 'V9': 0.6767030756846677, 'V10': -0.5956766200393978, 'V11': -0.497577495803336, 'V12': -0.9849939631156922, 'V13': -1.1477354468147873, 'V14': -0.15274943112603817, 'V15': -0.42264233362715825, 'V16': -0.21195930977306898, 'V17': -0.07681656710026391, 'V18': 0.31105922776142103, 'V19': -1.93699824195508, 'V20': 1.1943628792962362, 'V21': -0.7650184516668819, 'V22': -1.030733614505846, 'V23': -0.24416853119524953, 'V24': -0.6022325287994372, 'V25': 0.7529055745862298, 'V26': -0.41460178290437105, 'V27': -1.403246301137328, 'V28': -0.32869108458434}
2026-03-08 07:58:22,689 | Producer | INFO | Transaction sent
2026-03-08 07:58:22,694 | Consumer | INFO | Recieved the message
2026-03-08 07:58:22,695 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:22,725 | Consumer | INFO | recieved the response
2026-03-08 07:58:22,726 | Consumer | INFO | {'Time': 42997, 'Amount': 725.2662906667632, 'V1': -0.3707617942837201, 'V2': 1.0518243849929216, 'V3': -0.9313951839157755, 'V4': -1.051180089686199, 'V5': -0.5066952826518355, 'V6': -0.059433157270387074, 'V7': 0.8890618553232152, 'V8': -1.2258889348351176, 'V9': 0.6767030756846677, 'V10': -0.5956766200393978, 'V11': -0.497577495803336, 'V12': -0.9849939631156922, 'V13': -1.1477354468147873, 'V14': -0.15274943112603817, 'V15': -0.42264233362715825, 'V16': -0.21195930977306898, 'V17': -0.07681656710026391, 'V18': 0.31105922776142103, 'V19': -1.93699824195508, 'V20': 1.1943628792962362, 'V21': -0.7650184516668819, 'V22': -1.030733614505846, 'V23': -0.24416853119524953, 'V24': -0.6022325287994372, 'V25': 0.7529055745862298, 'V26': -0.41460178290437105, 'V27': -1.403246301137328, 'V28': -0.32869108458434, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.1308}]}
2026-03-08 07:58:24,690 | Producer | INFO | Generating the transaction
2026-03-08 07:58:24,690 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:24,691 | Producer | INFO | {'Time': 55685, 'Amount': 157.22444338003058, 'V1': 0.6268558489162264, 'V2': 1.110179213998249, 'V3': -0.927985128792322, 'V4': 1.5359535657276415, 'V5': 0.5787296530124166, 'V6': 1.226788574769423, 'V7': -0.3846144285672789, 'V8': 0.866116215454445, 'V9': -0.05968148037046884, 'V10': -0.05637784038163718, 'V11': 0.838803359508922, 'V12': 0.5627421320652081, 'V13': 0.16090292723655933, 'V14': -0.8230541731540467, 'V15': 0.3511056410074666, 'V16': 0.04274847223106444, 'V17': -0.4538505379050613, 'V18': -1.488914254964392, 'V19': 0.08410518973282516, 'V20': -1.6258232693474097, 'V21': -0.6838223177583135, 'V22': 0.8726310399014368, 'V23': -0.794893699772612, 'V24': 0.32378609844178785, 'V25': 2.226635655809342, 'V26': 1.5281797916692303, 'V27': -0.9141136909870494, 'V28': -0.032520872396956155}
2026-03-08 07:58:24,691 | Producer | INFO | Transaction sent
2026-03-08 07:58:24,715 | Consumer | INFO | Recieved the message
2026-03-08 07:58:24,715 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:24,747 | Consumer | INFO | recieved the response
2026-03-08 07:58:24,747 | Consumer | INFO | {'Time': 55685, 'Amount': 157.22444338003058, 'V1': 0.6268558489162264, 'V2': 1.110179213998249, 'V3': -0.927985128792322, 'V4': 1.5359535657276415, 'V5': 0.5787296530124166, 'V6': 1.226788574769423, 'V7': -0.3846144285672789, 'V8': 0.866116215454445, 'V9': -0.05968148037046884, 'V10': -0.05637784038163718, 'V11': 0.838803359508922, 'V12': 0.5627421320652081, 'V13': 0.16090292723655933, 'V14': -0.8230541731540467, 'V15': 0.3511056410074666, 'V16': 0.04274847223106444, 'V17': -0.4538505379050613, 'V18': -1.488914254964392, 'V19': 0.08410518973282516, 'V20': -1.6258232693474097, 'V21': -0.6838223177583135, 'V22': 0.8726310399014368, 'V23': -0.794893699772612, 'V24': 0.32378609844178785, 'V25': 2.226635655809342, 'V26': 1.5281797916692303, 'V27': -0.9141136909870494, 'V28': -0.032520872396956155, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.0814}]}
2026-03-08 07:58:26,692 | Producer | INFO | Generating the transaction
2026-03-08 07:58:26,692 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:26,693 | Producer | INFO | {'Time': 170280, 'Amount': 705.6556238233823, 'V1': -0.5019809566732056, 'V2': 0.4365613157192213, 'V3': 2.5326639292844972, 'V4': 0.81336187050936, 'V5': -1.579006594600898, 'V6': 1.0833621738328172, 'V7': -0.43934308070276695, 'V8': -0.22880196335303915, 'V9': 0.002684279004335141, 'V10': 1.8216426620431918, 'V11': -0.7348855656507426, 'V12': 1.0918197465654773, 'V13': -1.7838785389966603, 'V14': 1.1261441740422264, 'V15': 1.4561967575642174, 'V16': -0.7629775605730039, 'V17': -0.10923227497304064, 'V18': -0.08456499251801448, 'V19': 0.6809165309251405, 'V20': 0.7321877205738205, 'V21': 1.4860124395858567, 'V22': 0.1244918447370152, 'V23': -0.6956888491187632, 'V24': -0.359660069165436, 'V25': 1.3076679090061316, 'V26': 0.12222652614767517, 'V27': -0.2171868685669391, 'V28': 2.027779837080362}
2026-03-08 07:58:26,694 | Producer | INFO | Transaction sent
2026-03-08 07:58:26,700 | Consumer | INFO | Recieved the message
2026-03-08 07:58:26,701 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:26,739 | Consumer | INFO | recieved the response
2026-03-08 07:58:26,739 | Consumer | INFO | {'Time': 170280, 'Amount': 705.6556238233823, 'V1': -0.5019809566732056, 'V2': 0.4365613157192213, 'V3': 2.5326639292844972, 'V4': 0.81336187050936, 'V5': -1.579006594600898, 'V6': 1.0833621738328172, 'V7': -0.43934308070276695, 'V8': -0.22880196335303915, 'V9': 0.002684279004335141, 'V10': 1.8216426620431918, 'V11': -0.7348855656507426, 'V12': 1.0918197465654773, 'V13': -1.7838785389966603, 'V14': 1.1261441740422264, 'V15': 1.4561967575642174, 'V16': -0.7629775605730039, 'V17': -0.10923227497304064, 'V18': -0.08456499251801448, 'V19': 0.6809165309251405, 'V20': 0.7321877205738205, 'V21': 1.4860124395858567, 'V22': 0.1244918447370152, 'V23': -0.6956888491187632, 'V24': -0.359660069165436, 'V25': 1.3076679090061316, 'V26': 0.12222652614767517, 'V27': -0.2171868685669391, 'V28': 2.027779837080362, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.0615}]}
2026-03-08 07:58:28,694 | Producer | INFO | Generating the transaction
2026-03-08 07:58:28,695 | Producer | INFO | Transaction has been generated
2026-03-08 07:58:28,695 | Producer | INFO | {'Time': 73701, 'Amount': 661.4012366625346, 'V1': 0.12284871204177679, 'V2': -1.372559447059052, 'V3': 0.22682587097889598, 'V4': 1.7007235908503862, 'V5': -0.7989458615666958, 'V6': -0.38677108920842906, 'V7': 0.3683862052228931, 'V8': 0.1480981164879549, 'V9': -0.8304564929613254, 'V10': -4, 'V11': -0.9053136299593657, 'V12': -3, 'V13': 1.4666770275673526, 'V14': -5, 'V15': -0.5912280579212834, 'V16': -0.5758642337231364, 'V17': 0.9954872052697082, 'V18': 0.4785047291290007, 'V19': -1.0823417521793988, 'V20': 1.4414683899754108, 'V21': 0.11485526680721683, 'V22': -1.0786914086236368, 'V23': 0.6255802720821915, 'V24': 1.1238005311448818, 'V25': -0.3693524378026921, 'V26': -1.130084194951035, 'V27': 1.190770995105628, 'V28': 0.2042094346547575}
2026-03-08 07:58:28,696 | Producer | INFO | Transaction sent
2026-03-08 07:58:28,704 | Consumer | INFO | Recieved the message
2026-03-08 07:58:28,704 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:58:28,743 | Consumer | INFO | recieved the response
2026-03-08 07:58:28,743 | Consumer | INFO | {'Time': 73701, 'Amount': 661.4012366625346, 'V1': 0.12284871204177679, 'V2': -1.372559447059052, 'V3': 0.22682587097889598, 'V4': 1.7007235908503862, 'V5': -0.7989458615666958, 'V6': -0.38677108920842906, 'V7': 0.3683862052228931, 'V8': 0.1480981164879549, 'V9': -0.8304564929613254, 'V10': -4, 'V11': -0.9053136299593657, 'V12': -3, 'V13': 1.4666770275673526, 'V14': -5, 'V15': -0.5912280579212834, 'V16': -0.5758642337231364, 'V17': 0.9954872052697082, 'V18': 0.4785047291290007, 'V19': -1.0823417521793988, 'V20': 1.4414683899754108, 'V21': 0.11485526680721683, 'V22': -1.0786914086236368, 'V23': 0.6255802720821915, 'V24': 1.1238005311448818, 'V25': -0.3693524378026921, 'V26': -1.130084194951035, 'V27': 1.190770995105628, 'V28': 0.2042094346547575, 'prediction': [{'prediction': 'Good', 'fraud_probability': 0.3777}]}
